fecha,aforo,temp_max,temp_min,clima,vuelos,cruceros,dia_semana,mes,semana,festivo_valencia,festivo_nacional,festivo_andalucia,festivo_madrid,festivo_cataluna,aforo_t-1,aforo_t-7,aforo_mean_7
2022-01-31,2976,12.7,5.2,0,67,3,0,1,5,0,0,0,0,0,3716.0,3664.0,3039.3
2022-02-01,2335,14.1,4.7,0,32,1,1,2,5,0,0,0,0,0,2976.0,2207.0,2941.0
2022-02-02,2585,14.7,8.4,1,37,1,2,2,5,0,0,0,0,0,2335.0,2740.0,2959.3
2022-02-03,3354,13.2,5.6,0,56,2,3,2,5,0,0,0,0,0,2585.0,2377.0,2937.1
2022-02-04,2291,10.8,5.0,0,38,3,4,2,5,0,0,0,0,0,3354.0,2469.0,3076.7
2022-02-05,2655,12.6,2.8,1,65,3,5,2,5,0,0,0,0,0,2291.0,4102.0,3051.3
2022-02-06,3654,14.3,5.9,2,98,2,6,2,5,0,0,0,0,0,2655.0,3716.0,2844.6
2022-02-07,2620,14.3,4.9,0,33,2,0,2,6,0,0,0,0,0,3654.0,2976.0,2835.7
2022-02-08,2466,14.1,9.4,2,46,2,1,2,6,0,0,0,0,0,2620.0,2335.0,2784.9
2022-02-09,2734,15.1,9.7,0,49,1,2,2,6,0,0,0,0,0,2466.0,2585.0,2803.6
2022-02-10,3301,12.8,3.5,2,63,2,3,2,6,0,0,0,0,0,2734.0,3354.0,2824.9
2022-02-11,2462,14.1,3.8,0,31,3,4,2,6,0,0,0,0,0,3301.0,2291.0,2817.3
2022-02-12,4076,15.1,5.4,0,84,2,5,2,6,0,0,0,0,0,2462.0,2655.0,2841.7
2022-02-13,3063,13.8,4.4,1,71,1,6,2,6,0,0,0,0,0,4076.0,3654.0,3044.7
2022-02-14,3354,11.5,6.4,0,56,3,0,2,7,0,0,0,0,0,3063.0,2620.0,2960.3
2022-02-15,2636,12.1,5.3,0,40,2,1,2,7,0,0,0,0,0,3354.0,2466.0,3065.1
2022-02-16,2988,15.7,6.6,1,65,2,2,2,7,0,0,0,0,0,2636.0,2734.0,3089.4
2022-02-17,2545,16.8,8.0,1,40,3,3,2,7,0,0,0,0,0,2988.0,3301.0,3125.7
2022-02-18,2304,16.4,3.9,1,25,3,4,2,7,0,0,0,0,0,2545.0,2462.0,3017.7
2022-02-19,3516,14.5,8.0,1,72,2,5,2,7,0,0,0,0,0,2304.0,4076.0,2995.1
2022-02-20,3655,11.6,4.5,0,77,1,6,2,7,0,0,0,0,0,3516.0,3063.0,2915.1
2022-02-21,3212,14.0,10.3,0,60,2,0,2,8,0,0,0,0,0,3655.0,3354.0,2999.7
2022-02-22,2726,17.1,9.2,0,37,3,1,2,8,0,0,0,0,0,3212.0,2636.0,2979.4
2022-02-23,2717,15.2,5.8,0,37,3,2,2,8,0,0,0,0,0,2726.0,2988.0,2992.3
2022-02-24,2566,13.6,4.1,2,59,2,3,2,8,0,0,0,0,0,2717.0,2545.0,2953.6
2022-02-25,2336,15.3,3.7,0,36,2,4,2,8,0,0,0,0,0,2566.0,2304.0,2956.6
2022-02-26,3484,11.5,7.7,0,78,2,5,2,8,0,0,0,0,0,2336.0,3516.0,2961.1
2022-02-27,3460,12.6,5.9,0,78,2,6,2,8,0,0,0,0,0,3484.0,3655.0,2956.6
2022-02-28,2872,11.8,7.9,2,52,1,0,2,9,0,0,1,0,0,3460.0,3212.0,2928.7
2022-03-01,2536,18.9,12.4,0,42,2,1,3,9,0,0,0,0,0,2872.0,2726.0,2880.1
2022-03-02,2620,19.4,6.5,0,40,2,2,3,9,0,0,0,0,0,2536.0,2717.0,2853.0
2022-03-03,3146,17.7,5.5,0,53,2,3,3,9,0,0,0,0,0,2620.0,2566.0,2839.1
2022-03-04,2337,16.3,8.4,1,41,1,4,3,9,0,0,0,0,0,3146.0,2336.0,2922.0
2022-03-05,3420,18.0,10.3,0,66,2,5,3,9,0,0,0,0,0,2337.0,3484.0,2922.1
2022-03-06,4251,17.0,6.1,2,92,3,6,3,9,0,0,0,0,0,3420.0,3460.0,2913.0
2022-03-07,2502,16.4,8.1,2,54,1,0,3,10,0,0,0,0,0,4251.0,2872.0,3026.0
2022-03-08,3495,18.7,10.7,0,67,4,1,3,10,0,0,0,0,0,2502.0,2536.0,2973.1
2022-03-09,3370,16.5,4.7,1,57,2,2,3,10,0,0,0,0,0,3495.0,2620.0,3110.1
2022-03-10,2316,14.9,8.5,2,37,3,3,3,10,0,0,0,0,0,3370.0,3146.0,3217.3
2022-03-11,2492,15.3,6.9,1,50,2,4,3,10,0,0,0,0,0,2316.0,2337.0,3098.7
2022-03-12,3413,14.8,8.2,0,69,2,5,3,10,0,0,0,0,0,2492.0,3420.0,3120.9
2022-03-13,3129,18.5,9.4,0,63,2,6,3,10,0,0,0,0,0,3413.0,4251.0,3119.9
2022-03-14,2934,18.3,8.4,1,45,3,0,3,11,0,0,0,0,0,3129.0,2502.0,2959.6
2022-03-15,3269,18.2,6.0,0,59,1,1,3,11,0,0,0,0,0,2934.0,3495.0,3021.3
2022-03-16,2824,19.2,7.0,1,52,2,2,3,11,0,0,0,0,0,3269.0,3370.0,2989.0
2022-03-17,2380,20.4,10.9,2,36,2,3,3,11,0,0,0,0,0,2824.0,2316.0,2911.0
2022-03-18,2992,16.8,8.7,2,45,2,4,3,11,0,0,0,0,0,2380.0,2492.0,2920.1
2022-03-19,3520,18.8,9.7,0,78,1,5,3,11,1,0,0,0,0,2992.0,3413.0,2991.6
2022-03-20,3282,14.8,8.5,0,63,1,6,3,11,0,0,0,0,0,3520.0,3129.0,3006.9
2022-03-21,2571,20.8,9.6,3,57,2,0,3,12,0,0,0,0,0,3282.0,2934.0,3028.7
2022-03-22,2571,15.5,7.2,2,47,3,1,3,12,0,0,0,0,0,2571.0,3269.0,2976.9
2022-03-23,2706,16.6,6.5,0,36,2,2,3,12,0,0,0,0,0,2571.0,2824.0,2877.1
2022-03-24,2409,16.8,9.5,2,35,2,3,3,12,0,0,0,0,0,2706.0,2380.0,2860.3
2022-03-25,2947,14.9,10.3,2,61,2,4,3,12,0,0,0,0,0,2409.0,2992.0,2864.4
2022-03-26,3590,18.1,6.2,0,76,2,5,3,12,0,0,0,0,0,2947.0,3520.0,2858.0
2022-03-27,4036,18.4,6.8,0,91,2,6,3,12,0,0,0,0,0,3590.0,3282.0,2868.0
2022-03-28,3460,17.6,7.7,0,65,2,0,3,13,0,0,0,0,0,4036.0,2571.0,2975.7
2022-03-29,2745,14.9,11.2,0,60,3,1,3,13,0,0,0,0,0,3460.0,2571.0,3102.7
2022-03-30,2920,22.0,9.1,0,44,3,2,3,13,0,0,0,0,0,2745.0,2706.0,3127.6
2022-03-31,2379,19.1,5.4,2,25,2,3,3,13,0,0,0,0,0,2920.0,2409.0,3158.1
2022-04-01,2697,26.3,11.8,0,53,2,4,4,13,0,0,0,0,0,2379.0,2947.0,3153.9
2022-04-02,4065,19.4,11.5,0,100,5,5,4,13,0,0,0,0,0,2697.0,3590.0,3118.1
2022-04-03,3547,22.9,9.7,0,79,4,6,4,13,0,0,0,0,0,4065.0,4036.0,3186.0
2022-04-04,2210,22.6,11.8,0,30,2,0,4,14,0,0,0,0,0,3547.0,3460.0,3116.1
2022-04-05,2601,20.4,11.4,2,43,1,1,4,14,0,0,0,0,0,2210.0,2745.0,2937.6
2022-04-06,3132,23.8,11.3,0,48,6,2,4,14,0,0,0,0,0,2601.0,2920.0,2917.0
2022-04-07,2678,20.2,11.2,0,39,2,3,4,14,0,0,0,0,0,3132.0,2379.0,2947.3
2022-04-08,2121,20.3,14.9,1,24,1,4,4,14,0,0,0,0,0,2678.0,2697.0,2990.0
2022-04-09,3123,14.1,11.3,0,79,5,5,4,14,0,0,0,0,0,2121.0,4065.0,2907.7
2022-04-10,3816,21.8,12.1,0,72,4,6,4,14,0,0,0,0,0,3123.0,3547.0,2773.1
2022-04-11,2679,18.3,11.9,0,67,3,0,4,15,0,0,0,0,0,3816.0,2210.0,2811.6
2022-04-12,2520,19.9,11.0,0,51,3,1,4,15,0,0,0,0,0,2679.0,2601.0,2878.6
2022-04-13,3048,18.9,12.2,0,54,3,2,4,15,0,0,0,0,0,2520.0,3132.0,2867.0
2022-04-14,5579,20.3,12.1,0,48,3,3,4,15,1,0,1,1,0,3048.0,2678.0,2855.0
2022-04-15,8146,21.9,12.2,0,50,3,4,4,15,1,1,1,1,1,5579.0,2121.0,3269.4
2022-04-16,3628,21.0,10.3,2,63,4,5,4,15,0,0,0,0,0,8146.0,3123.0,4130.1
2022-04-17,4176,22.4,11.6,0,69,8,6,4,15,0,0,0,0,0,3628.0,3816.0,4202.3
2022-04-18,3745,23.5,13.5,0,60,2,0,4,16,1,0,0,0,1,4176.0,2679.0,4253.7
2022-04-19,2575,20.3,11.6,1,52,1,1,4,16,0,0,0,0,0,3745.0,2520.0,4406.0
2022-04-20,2994,20.0,12.3,0,46,3,2,4,16,0,0,0,0,0,2575.0,3048.0,4413.9
2022-04-21,2502,22.9,12.3,1,54,2,3,4,16,0,0,0,0,0,2994.0,5579.0,4406.1
2022-04-22,2908,23.1,12.8,0,55,1,4,4,16,0,0,0,0,0,2502.0,8146.0,3966.6
2022-04-23,3598,22.5,13.1,3,99,4,5,4,16,0,0,0,0,0,2908.0,3628.0,3218.3
2022-04-24,3988,19.1,11.7,0,81,4,6,4,16,0,0,0,0,0,3598.0,4176.0,3214.0
2022-04-25,2489,21.8,10.2,0,39,1,0,4,17,0,0,0,0,0,3988.0,3745.0,3187.1
2022-04-26,2584,21.2,9.6,0,48,2,1,4,17,0,0,0,0,0,2489.0,2575.0,3007.7
2022-04-27,2480,23.1,14.0,3,56,1,2,4,17,0,0,0,0,0,2584.0,2994.0,3009.0
2022-04-28,2737,19.9,13.5,0,59,2,3,4,17,0,0,0,0,0,2480.0,2502.0,2935.6
2022-04-29,2347,17.7,13.3,0,33,1,4,4,17,0,0,0,0,0,2737.0,2908.0,2969.1
2022-04-30,4250,22.4,13.6,0,82,6,5,4,17,0,0,0,0,0,2347.0,3598.0,2889.0
2022-05-01,3062,19.9,14.7,1,71,4,6,5,17,0,0,0,0,0,4250.0,3988.0,2982.1
2022-05-02,4025,23.5,13.8,0,44,4,0,5,18,0,0,1,1,0,3062.0,2489.0,2849.9
2022-05-03,2528,23.0,13.0,2,58,2,1,5,18,0,0,0,0,0,4025.0,2584.0,3069.3
2022-05-04,3238,22.9,12.8,0,57,1,2,5,18,0,0,0,0,0,2528.0,2480.0,3061.3
2022-05-05,2720,23.5,17.4,0,43,2,3,5,18,0,0,0,0,0,3238.0,2737.0,3169.6
2022-05-06,2497,27.4,14.0,0,48,1,4,5,18,0,0,0,0,0,2720.0,2347.0,3167.1
2022-05-07,3914,26.6,17.1,0,74,6,5,5,18,0,0,0,0,0,2497.0,4250.0,3188.6
2022-05-08,4994,24.5,14.6,0,108,5,6,5,18,0,0,0,0,0,3914.0,3062.0,3140.6
2022-05-09,2982,27.3,13.6,0,52,2,0,5,19,0,0,0,0,0,4994.0,4025.0,3416.6
2022-05-10,2665,22.9,12.8,1,41,1,1,5,19,0,0,0,0,0,2982.0,2528.0,3267.6
2022-05-11,3128,22.6,13.8,0,63,2,2,5,19,0,0,0,0,0,2665.0,3238.0,3287.1
2022-05-12,2545,26.7,17.8,0,63,2,3,5,19,0,0,0,0,0,3128.0,2720.0,3271.4
2022-05-13,3170,26.2,12.8,0,67,1,4,5,19,0,0,0,0,0,2545.0,2497.0,3246.4
2022-05-14,4395,24.1,19.2,0,100,5,5,5,19,0,0,0,0,0,3170.0,3914.0,3342.6
2022-05-15,3322,22.7,13.3,0,87,4,6,5,19,0,0,0,0,0,4395.0,4994.0,3411.3
2022-05-16,2917,27.9,16.5,0,46,5,0,5,20,0,0,0,0,0,3322.0,2982.0,3172.4
2022-05-17,2371,21.6,14.7,0,47,2,1,5,20,0,0,0,0,0,2917.0,2665.0,3163.1
2022-05-18,2859,23.8,14.4,2,47,2,2,5,20,0,0,0,0,0,2371.0,3128.0,3121.1
2022-05-19,3365,25.5,12.5,2,45,7,3,5,20,0,0,0,0,0,2859.0,2545.0,3082.7
2022-05-20,2555,28.6,14.8,0,62,1,4,5,20,0,0,0,0,0,3365.0,3170.0,3199.9
2022-05-21,3180,25.8,12.7,0,80,5,5,5,20,0,0,0,0,0,2555.0,4395.0,3112.0
2022-05-22,4040,26.0,11.6,1,89,5,6,5,20,0,0,0,0,0,3180.0,3322.0,2938.4
2022-05-23,3064,23.9,15.2,0,56,4,0,5,21,0,0,0,0,0,4040.0,2917.0,3041.0
2022-05-24,2280,26.1,13.7,0,39,2,1,5,21,0,0,0,0,0,3064.0,2371.0,3062.0
2022-05-25,2076,25.2,18.4,0,32,1,2,5,21,0,0,0,0,0,2280.0,2859.0,3049.0
2022-05-26,2777,21.8,17.0,1,37,3,3,5,21,0,0,0,0,0,2076.0,3365.0,2937.1
2022-05-27,2898,26.6,18.4,1,45,3,4,5,21,0,0,0,0,0,2777.0,2555.0,2853.1
2022-05-28,4220,26.9,13.6,0,81,5,5,5,21,0,0,0,0,0,2898.0,3180.0,2902.1
2022-05-29,3304,26.6,15.3,0,73,4,6,5,21,0,0,0,0,0,4220.0,4040.0,3050.7
2022-05-30,2726,25.1,9.8,0,57,1,0,5,22,0,0,0,0,0,3304.0,3064.0,2945.6
2022-05-31,2740,23.1,14.4,1,44,2,1,5,22,0,0,0,0,0,2726.0,2280.0,2897.3
2022-06-01,2889,24.4,20.2,0,82,1,2,6,22,0,0,0,0,0,2740.0,2076.0,2963.0
2022-06-02,4068,29.3,20.3,0,81,3,3,6,22,0,0,0,0,0,2889.0,2777.0,3079.1
2022-06-03,3032,31.2,19.9,1,97,1,4,6,22,0,0,0,0,0,4068.0,2898.0,3263.6
2022-06-04,3885,31.0,20.1,0,70,5,5,6,22,0,0,0,0,0,3032.0,4220.0,3282.7
2022-06-05,4350,30.6,14.6,1,102,6,6,6,22,0,0,0,0,0,3885.0,3304.0,3234.9
2022-06-06,3365,28.9,20.5,0,74,1,0,6,23,0,0,0,0,1,4350.0,2726.0,3384.3
2022-06-07,3168,31.2,21.0,0,66,1,1,6,23,0,0,0,0,0,3365.0,2740.0,3475.6
2022-06-08,3709,30.8,22.7,0,77,1,2,6,23,0,0,0,0,0,3168.0,2889.0,3536.7
2022-06-09,3691,28.2,20.7,1,112,1,3,6,23,0,0,0,0,0,3709.0,4068.0,3653.9
2022-06-10,4316,30.4,19.7,2,88,2,4,6,23,0,0,0,0,0,3691.0,3032.0,3600.0
2022-06-11,3595,27.9,22.2,2,86,5,5,6,23,0,0,0,0,0,4316.0,3885.0,3783.4
2022-06-12,3207,30.1,15.3,0,87,4,6,6,23,0,0,0,0,0,3595.0,4350.0,3742.0
2022-06-13,3229,26.4,19.0,1,72,1,0,6,24,0,0,0,0,0,3207.0,3365.0,3578.7
2022-06-14,3640,26.6,18.5,0,83,1,1,6,24,0,0,0,0,0,3229.0,3168.0,3559.3
2022-06-15,3089,31.1,19.9,0,80,1,2,6,24,0,0,0,0,0,3640.0,3709.0,3626.7
2022-06-16,4274,30.9,15.6,2,98,2,3,6,24,0,0,0,0,0,3089.0,3691.0,3538.1
2022-06-17,2860,30.3,22.6,0,78,2,4,6,24,0,0,0,0,0,4274.0,4316.0,3621.4
2022-06-18,3654,29.2,19.5,0,76,5,5,6,24,0,0,0,0,0,2860.0,3595.0,3413.4
2022-06-19,3215,24.2,20.6,0,68,5,6,6,24,0,0,0,0,0,3654.0,3207.0,3421.9
2022-06-20,3677,28.9,20.4,0,81,1,0,6,25,0,0,0,0,0,3215.0,3229.0,3423.0
2022-06-21,3426,29.9,22.5,0,82,2,1,6,25,0,0,0,0,0,3677.0,3640.0,3487.0
2022-06-22,3309,27.9,16.3,0,67,2,2,6,25,0,0,0,0,0,3426.0,3089.0,3456.4
2022-06-23,3370,27.6,20.2,0,84,2,3,6,25,0,0,0,0,0,3309.0,4274.0,3487.9
2022-06-24,4839,31.9,22.3,2,82,3,4,6,25,1,0,0,0,1,3370.0,2860.0,3358.7
2022-06-25,3620,28.9,19.8,2,90,5,5,6,25,0,0,0,0,0,4839.0,3654.0,3641.4
2022-06-26,4040,29.9,18.1,0,92,6,6,6,25,0,0,0,0,0,3620.0,3215.0,3636.6
2022-06-27,3455,30.5,18.8,0,80,3,0,6,26,0,0,0,0,0,4040.0,3677.0,3754.4
2022-06-28,3471,27.0,19.2,0,69,2,1,6,26,0,0,0,0,0,3455.0,3426.0,3722.7
2022-06-29,3408,29.4,18.6,0,71,4,2,6,26,0,0,0,0,0,3471.0,3309.0,3729.1
2022-06-30,3206,31.6,19.7,0,97,2,3,6,26,0,0,0,0,0,3408.0,3370.0,3743.3
2022-07-01,3372,35.6,26.0,1,81,1,4,7,26,0,0,0,0,0,3206.0,4839.0,3719.9
2022-07-02,3744,32.1,21.8,0,97,4,5,7,26,0,0,0,0,0,3372.0,3620.0,3510.3
2022-07-03,4420,31.5,22.0,0,84,5,6,7,26,0,0,0,0,0,3744.0,4040.0,3528.0
2022-07-04,2982,32.5,23.9,0,87,1,0,7,27,0,0,0,0,0,4420.0,3455.0,3582.3
2022-07-05,3090,32.5,22.7,0,89,3,1,7,27,0,0,0,0,0,2982.0,3471.0,3514.7
2022-07-06,3128,34.8,20.3,2,67,3,2,7,27,0,0,0,0,0,3090.0,3408.0,3460.3
2022-07-07,3925,30.0,22.9,1,83,2,3,7,27,0,0,0,0,0,3128.0,3206.0,3420.3
2022-07-08,2957,31.4,22.8,0,67,1,4,7,27,0,0,0,0,0,3925.0,3372.0,3523.0
2022-07-09,4151,29.8,25.0,2,77,5,5,7,27,0,0,0,0,0,2957.0,3744.0,3463.7
2022-07-10,4298,30.0,21.1,0,86,5,6,7,27,0,0,0,0,0,4151.0,4420.0,3521.9
2022-07-11,3306,32.8,25.0,2,69,3,0,7,28,0,0,0,0,0,4298.0,2982.0,3504.4
2022-07-12,3229,33.6,22.8,1,85,2,1,7,28,0,0,0,0,0,3306.0,3090.0,3550.7
2022-07-13,3450,30.7,20.8,0,65,2,2,7,28,0,0,0,0,0,3229.0,3128.0,3570.6
2022-07-14,3838,33.5,20.4,0,91,2,3,7,28,0,0,0,0,0,3450.0,3925.0,3616.6
2022-07-15,3177,34.2,26.9,0,73,1,4,7,28,0,0,0,0,0,3838.0,2957.0,3604.1
2022-07-16,3493,35.9,22.7,0,69,4,5,7,28,0,0,0,0,0,3177.0,4151.0,3635.6
2022-07-17,3681,32.1,24.9,1,65,6,6,7,28,0,0,0,0,0,3493.0,4298.0,3541.6
2022-07-18,3694,30.7,19.6,0,74,3,0,7,29,0,0,0,0,0,3681.0,3306.0,3453.4
2022-07-19,3002,30.0,28.3,0,60,2,1,7,29,0,0,0,0,0,3694.0,3229.0,3508.9
2022-07-20,2900,29.8,24.8,2,74,1,2,7,29,0,0,0,0,0,3002.0,3450.0,3476.4
2022-07-21,3760,34.5,22.5,3,90,5,3,7,29,0,0,0,0,0,2900.0,3838.0,3397.9
2022-07-22,3414,29.0,22.4,0,78,2,4,7,29,0,0,0,0,0,3760.0,3177.0,3386.7
2022-07-23,3660,34.4,24.5,0,68,6,5,7,29,0,0,0,0,0,3414.0,3493.0,3420.6
2022-07-24,3555,30.3,24.4,0,82,5,6,7,29,0,0,0,0,0,3660.0,3681.0,3444.4
2022-07-25,3385,30.6,23.4,0,81,1,0,7,30,0,0,0,1,0,3555.0,3694.0,3426.4
2022-07-26,3756,31.7,23.0,2,99,3,1,7,30,0,0,0,0,0,3385.0,3002.0,3382.3
2022-07-27,4137,30.6,24.1,0,87,3,2,7,30,0,0,0,0,0,3756.0,2900.0,3490.0
2022-07-28,3465,33.9,19.5,0,83,1,3,7,30,0,0,0,0,0,4137.0,3760.0,3666.7
2022-07-29,3449,35.6,22.3,0,89,3,4,7,30,0,0,0,0,0,3465.0,3414.0,3624.6
2022-07-30,4242,30.7,19.7,0,78,5,5,7,30,0,0,0,0,0,3449.0,3660.0,3629.6
2022-07-31,3084,31.1,24.2,1,79,5,6,7,30,0,0,0,0,0,4242.0,3555.0,3712.7
2022-08-01,3319,31.7,21.6,2,96,1,0,8,31,0,0,0,0,0,3084.0,3385.0,3645.4
2022-08-02,2790,33.1,19.9,0,63,3,1,8,31,0,0,0,0,0,3319.0,3756.0,3636.0
2022-08-03,3177,31.7,21.4,0,89,1,2,8,31,0,0,0,0,0,2790.0,4137.0,3498.0
2022-08-04,3672,34.8,23.3,0,78,4,3,8,31,0,0,0,0,0,3177.0,3465.0,3360.9
2022-08-05,3402,34.3,22.6,2,77,3,4,8,31,0,0,0,0,0,3672.0,3449.0,3390.4
2022-08-06,3576,29.6,20.7,2,74,4,5,8,31,0,0,0,0,0,3402.0,4242.0,3383.7
2022-08-07,3577,33.0,19.6,0,81,5,6,8,31,0,0,0,0,0,3576.0,3084.0,3288.6
2022-08-08,2883,35.0,23.1,1,79,3,0,8,32,0,0,0,0,0,3577.0,3319.0,3359.0
2022-08-09,3588,31.0,21.8,1,75,1,1,8,32,0,0,0,0,0,2883.0,2790.0,3296.7
2022-08-10,3135,31.4,22.5,0,72,1,2,8,32,0,0,0,0,0,3588.0,3177.0,3410.7
2022-08-11,2737,30.9,22.7,2,60,1,3,8,32,0,0,0,0,0,3135.0,3672.0,3404.7
2022-08-12,3620,31.0,23.9,0,72,4,4,8,32,0,0,0,0,0,2737.0,3402.0,3271.1
2022-08-13,3510,28.7,24.7,0,74,6,5,8,32,0,0,0,0,0,3620.0,3576.0,3302.3
2022-08-14,3815,29.3,23.3,0,81,5,6,8,32,0,0,0,0,0,3510.0,3577.0,3292.9
2022-08-15,7819,32.2,22.4,0,99,2,0,8,33,1,1,1,1,1,3815.0,2883.0,3326.9
2022-08-16,2789,35.0,23.0,0,73,2,1,8,33,0,0,0,0,0,7819.0,3588.0,4032.0
2022-08-17,2781,30.8,22.3,1,69,3,2,8,33,0,0,0,0,0,2789.0,3135.0,3917.9
2022-08-18,2696,30.7,19.7,0,72,2,3,8,33,0,0,0,0,0,2781.0,2737.0,3867.3
2022-08-19,3252,35.4,25.2,1,81,3,4,8,33,0,0,0,0,0,2696.0,3620.0,3861.4
2022-08-20,4240,29.8,24.8,0,85,5,5,8,33,0,0,0,0,0,3252.0,3510.0,3808.9
2022-08-21,4160,28.7,27.0,0,87,4,6,8,33,0,0,0,0,0,4240.0,3815.0,3913.1
2022-08-22,3939,30.3,27.6,0,88,7,0,8,34,0,0,0,0,0,4160.0,7819.0,3962.4
2022-08-23,3752,30.7,20.6,0,89,2,1,8,34,0,0,0,0,0,3939.0,2789.0,3408.1
2022-08-24,3499,28.5,22.3,1,77,3,2,8,34,0,0,0,0,0,3752.0,2781.0,3545.7
2022-08-25,3846,31.7,28.0,0,100,2,3,8,34,0,0,0,0,0,3499.0,2696.0,3648.3
2022-08-26,3252,33.9,22.9,0,76,2,4,8,34,0,0,0,0,0,3846.0,3252.0,3812.6
2022-08-27,4002,29.4,23.5,0,81,6,5,8,34,0,0,0,0,0,3252.0,4240.0,3812.6
2022-08-28,3524,32.2,20.0,1,92,4,6,8,34,0,0,0,0,0,4002.0,4160.0,3778.6
2022-08-29,3936,32.8,23.3,2,85,1,0,8,35,0,0,0,0,0,3524.0,3939.0,3687.7
2022-08-30,3245,31.8,26.9,1,57,1,1,8,35,0,0,0,0,0,3936.0,3752.0,3687.3
2022-08-31,3038,32.4,25.6,0,80,2,2,8,35,0,0,0,0,0,3245.0,3499.0,3614.9
2022-09-01,4252,28.4,17.8,0,88,2,3,9,35,0,0,0,0,0,3038.0,3846.0,3549.0
2022-09-02,3095,26.4,18.2,0,66,1,4,9,35,0,0,0,0,0,4252.0,3252.0,3607.0
2022-09-03,4121,31.0,16.7,0,87,4,5,9,35,0,0,0,0,0,3095.0,4002.0,3584.6
2022-09-04,3353,30.5,17.3,0,83,4,6,9,35,0,0,0,0,0,4121.0,3524.0,3601.6
2022-09-05,3419,30.4,15.2,0,91,4,0,9,36,0,0,0,0,0,3353.0,3936.0,3577.1
2022-09-06,3778,30.0,18.8,0,73,1,1,9,36,0,0,0,0,0,3419.0,3245.0,3503.3
2022-09-07,3280,24.9,22.0,0,89,3,2,9,36,0,0,0,0,0,3778.0,3038.0,3579.4
2022-09-08,2989,29.9,19.7,1,81,2,3,9,36,0,0,0,0,0,3280.0,4252.0,3614.0
2022-09-09,4271,29.3,21.7,0,97,1,4,9,36,0,0,0,0,0,2989.0,3095.0,3433.6
2022-09-10,5080,24.9,21.1,0,107,5,5,9,36,0,0,0,0,0,4271.0,4121.0,3601.6
2022-09-11,3850,27.6,17.9,1,95,5,6,9,36,0,0,0,0,0,5080.0,3353.0,3738.6
2022-09-12,2884,28.6,17.5,0,84,2,0,9,37,0,0,0,0,0,3850.0,3419.0,3809.6
2022-09-13,4251,31.3,17.6,1,103,2,1,9,37,0,0,0,0,0,2884.0,3778.0,3733.1
2022-09-14,3404,29.4,15.6,0,86,4,2,9,37,0,0,0,0,0,4251.0,3280.0,3800.7
2022-09-15,3532,26.3,19.1,0,70,2,3,9,37,0,0,0,0,0,3404.0,2989.0,3818.4
2022-09-16,3336,31.4,13.2,2,79,1,4,9,37,0,0,0,0,0,3532.0,4271.0,3896.0
2022-09-17,3309,28.1,20.2,1,87,5,5,9,37,0,0,0,0,0,3336.0,5080.0,3762.4
2022-09-18,4625,27.5,19.1,1,88,5,6,9,37,0,0,0,0,0,3309.0,3850.0,3509.4
2022-09-19,3005,27.3,19.9,0,68,3,0,9,38,0,0,0,0,0,4625.0,2884.0,3620.1
2022-09-20,2770,24.8,21.1,0,69,2,1,9,38,0,0,0,0,0,3005.0,4251.0,3637.4
2022-09-21,3818,27.8,19.4,0,76,2,2,9,38,0,0,0,0,0,2770.0,3404.0,3425.9
2022-09-22,3252,29.0,22.3,0,85,4,3,9,38,0,0,0,0,0,3818.0,3532.0,3485.0
2022-09-23,3744,27.2,20.2,2,86,1,4,9,38,0,0,0,0,0,3252.0,3336.0,3445.0
2022-09-24,3955,28.8,17.5,0,81,4,5,9,38,0,0,0,0,0,3744.0,3309.0,3503.3
2022-09-25,3283,26.3,18.5,3,71,4,6,9,38,0,0,0,0,0,3955.0,4625.0,3595.6
2022-09-26,3919,27.7,14.5,0,97,1,0,9,39,0,0,0,0,0,3283.0,3005.0,3403.9
2022-09-27,2775,28.6,17.2,0,69,2,1,9,39,0,0,0,0,0,3919.0,2770.0,3534.4
2022-09-28,3420,28.4,18.2,0,93,3,2,9,39,0,0,0,0,0,2775.0,3818.0,3535.1
2022-09-29,3131,24.8,20.1,2,87,2,3,9,39,0,0,0,0,0,3420.0,3252.0,3478.3
2022-09-30,3466,27.1,17.5,1,92,2,4,9,39,0,0,0,0,0,3131.0,3744.0,3461.0
2022-10-01,4010,26.4,11.5,2,75,5,5,10,39,0,0,0,0,0,3466.0,3955.0,3421.3
2022-10-02,3988,22.0,10.2,1,78,7,6,10,39,0,0,0,0,0,4010.0,3283.0,3429.1
2022-10-03,2411,23.0,12.8,1,50,1,0,10,40,0,0,0,0,0,3988.0,3919.0,3529.9
2022-10-04,2733,22.8,17.9,2,45,3,1,10,40,0,0,0,0,0,2411.0,2775.0,3314.4
2022-10-05,2409,26.1,14.5,0,52,1,2,10,40,0,0,0,0,0,2733.0,3420.0,3308.4
2022-10-06,2682,25.6,15.9,0,65,1,3,10,40,0,0,0,0,0,2409.0,3131.0,3164.0
2022-10-07,2504,24.6,12.2,0,37,2,4,10,40,0,0,0,0,0,2682.0,3466.0,3099.9
2022-10-08,3476,21.1,10.9,3,73,5,5,10,40,0,0,0,0,0,2504.0,4010.0,2962.4
2022-10-09,2951,23.7,11.6,2,72,7,6,10,40,0,0,0,0,0,3476.0,3988.0,2886.1
